"ID","longitude","latitude","name","description","image"
"cf0e5b99-4699-4507-a21d-cd2cff7cf96d","10.671309851183514","51.85480531765211","Parkplatz für Rundwanderung ","Parkplatz",
"42b057fd-8ecb-4184-9622-20963beac8db","10.55049","51.784652","Altenau - B4","Parken an der B4. Sehr guter Ausgangspunkt für Wanderungen und Motorradtouren.",
"d4b9e33d-a3a0-4154-90f2-de34a1c2a461","10.403545796871185","51.62387921120619","Parkplatz am Güterbahnhof ","Parkplatz",
"d862cdf8-8666-4e9d-b5a7-96b022cea4bb","11.122063002240385","51.490388518927304","Parkplatz für 212 und 210","Parkplatz",
"daafb6d0-797a-4242-b019-f3bda0464526","10.30715","51.77372","Parkplatz 131, 141","Kleiner Stellplatz mit einem Weg zum See direkt im Wald. Ruhige Nächte, wenig Verkehr.",
"8812b451-aa1a-4788-ad91-40a13f7526a4","11.277912128554664","51.494810287255255","Parkplatz für 209","Parkplatz",
"46414a67-8488-4165-b3a5-fb9d1dc4d719","11.349776992329245","51.65734128054623","Parkplatz für 86","Parkplatz",
"a7a98ba4-e6ef-45e9-a56b-d1c95bbd2355","11.275503720974976","51.68841511853662","Parkplatz","Parkplatz",
"bc68ebe6-296e-475c-98e8-9f950dc21baf","10.349974","51.827691","Clausthal-Zellerfeld - 78 Goslarsche Straße","Erbprinzentanne Kleiner Parkplatz direkt neben der Straße und direkt am See. Schöne Aussicht über den See. Vermutlich kann man in dem See baden, konnten wir nicht testen. Verkehr auf der Straße hält sich zumindest abends in Grenzen bzw. nachts recht ruhig. Die Aussicht entschädigt sehr.",
"696b0af5-903b-45ae-91b5-5178f520a0b1","10.579527063023306","51.57813607934419","Parkplatz für 166 und 192","Parkplatz",
"a4e8f4b9-f3dc-4fae-b3a1-7c834161150b","10.773823905999818","51.813127630934375","Parkplatz 29, 35","Parkplatz",
"f2c60c17-0148-4ad5-8035-45b2c4e7cb7f","10.631162045814229","51.64167639029243","Parkplatz für 58","Parkplatz",
"f1caa7d6-db69-4de6-b1b2-f95475854e44","10.671309851183514","51.85480531765211","Parkplatz für Rundwanderung ","Parkplatz",
"6bced58e-b2b0-4635-a2b8-f5ead6e1275b","11.279454520528605","51.51757836400324","Parkplatz für 222","Parkplatz",
"3175f081-d729-48e9-9e4c-38712674d92e","11.254959232940944","51.71570453306779","Parkplatz an der Straße für 180, 199","Parkplatz",
"93a0fec0-4724-4833-8d36-52e2eb066ac2","10.470980939971017","51.62964376353941","Parkplatz für 43, 115, 158 Rundweg","Parkplatz",
"943b28f7-6676-4a21-aae0-f103de683d6d","10.777429","51.678007","Hasselfelde - 242","Netter ruhiger Platz zum wandern und für eine Nacht",
"fb6e9dbb-89e2-4b45-9a6b-32e51058cd38","10.74504","51.63514","Ellrich -","Geschotterter Wanderparkplatz mit Schutzhütte. Wunderbare Aussicht. Direkt an einer selten befahrenen Landstraße. Nachts sehr ruhig. Ausgangspunkt für schöne Wanderungen. (Z.B. 5 Stempelstellen der HWN in Tageswanderung erreichbar.",
"88fa591c-e7bc-4417-b080-e61c787974da","10.747013","51.626187","Ellrich - B4","Schöner kleiner Parkplatz für 2 Mobile etwas versteckt neben der Straße. Ausgangspunkt für schöne Wanderungen zB zur alten Steinmühle mit tollen Felsformationen",
"9900c2f7-7ffa-43e8-b2af-ac67de0e6bd8","10.765094","51.738774","Elbingerode (Harz","Schotterplatz zwischen Fluss und Straße. Straßenlärm sicher auch nachts, aber keine Verbotsschilder. Keine Müllentsorgung, also bitte nehmt euren Müll mit!",
"1125d53d-c154-4cb2-b2b0-6c8a4b154731","10.789436","51.633297","Harztor - Dorfstraße","Öffentlicher Parkplatz ohne jeglichen Service, dafür sehr ruhig in der Nacht. Nehmt Euren Müll bitte wieder mit, dann sollte es auch weiterhin keine Probleme geben. Bahnstation der HSB ca. 1,5 km entfernt, tolle Ausgangsstation für Wanderungen und Radtouren.",
"b9b2097d-8b63-4a7b-af47-b79ea28c54a1","10.832648","51.661841","Hasselfelde - 81","Parkplatz an der B81. Kostenlos mit Sitzbänken und Tischen. Gut zum übernachten geeignet. Kein Service",
"d5a37335-7c86-4143-9133-6025d6980174","10.489291731379705","51.617801351633645","Parkplatz für 43 am Campingplatz ","Parkplatz 1,50€ für 12 Stunden, Automat aktuell defekt, parken mit Parkscheibe.",
"1cf3ef4a-437e-4e23-9893-8b28b9d7632b","10.583635193208298","51.626826679764264","Parkplatz für 162 am Straßenrand ","Parkplatz",
"dd64872b-8f42-44b8-b28b-135baa3d0601","11.275503720974976","51.68841511853662","Parkplatz für 200, 203, 204 kostenlos ","Parkplatz",
"ce920de2-c234-4259-93f0-7b3847052684","10.895798","51.721783","Hasselfelde - 1 Stemberghaus","Parkplatz des Köhler-Museums (traditionelle Holzkohleproduktion). Tagsüber Restaurant mit Toiletten für 50 Cent oder als Gast. Ruhig mit genügend Platz. Ausgangspunkt für einige Wanderrouten.",
"c73f7d51-e330-4abb-9da8-5c0f51c2c5d7","11.254959232940944","51.71570453306779","Parkplatz an der Straße für 180, 199","Parkplatz",
"1684709d-c337-4a61-93e9-63a997a7466a","10.331236","51.848174","Goslar - Wiesenstraße","Ein öffentlicher Parkplatz in der Nähe von verschiedenen Badeseen. Auch der Liebesbankweg kann hier gelaufen werden. Stehen über Nacht wird geduldet. Liegt direkt an der Hauptstraße, aber Nachts sehr ruhig.",
"6c08bab7-1089-4c43-9096-519345aa1f64","10.342897","51.857134","Wohnmobilstellplatz an der Stabkirche in Goslar","Parkplatz direkt am Liebesbankwanderweg. Wasser gibt's 60 Liter für 2 Euro. Sonst bietet der Platz nichts weiter. Leider waren darum auch Spuren der Camper im Wald zu sehn. Eine Toilette empfiehlt sich hier. Sonst ist es in der Nacht ruhig. Für kostenlos kann man nicht meckern.",
"72abcd9b-89ad-4675-8887-c869fd128d38","10.336575","51.856349","Goslar -","Neuer Parkplatz am Ortseingang. Keine Beschränkung. Leicht schräg.",
"b9bf2eb4-c970-47c0-98ff-6d94f756139d","10.57817","51.57503","Bad Sachsa - 10 Am Kranichteich","Kleiner Parkplatz am Teich.",
"14790363-803e-4227-a803-3442f561cb2b","10.817261","51.788203","Elbingerode (Harz","Parkplatz am Schaubergwerk Erzgrube Büchenberg.  Betonparkplatz am Schaubergwerk, keine Versorgungseinrichtungen. Wir haben hier lediglich gefrühstückt, jedoch standen neben uns zwei Bullis die scheinbar hier übernachtet haben. Ein Besuch im Schaubergwerk ist sehr empfehlenswert und interessant. Am Eingang gibt es einen Imbiss und das Bergwerk selbst darf mit Hunden betreten werden und ist wohl auch barrierefrei. Die Mitarbeiter sind sehr nett und beantworten gerne alle Fragen.",
"47cf2f67-0274-41ac-9765-47fc7b9292d4","10.828759","51.569703","Neustadt/Harz -","Parkplatz am Freibad. Leider ist das Übernachten mit Wohnmobil verboten. Ausgangspunkt zur Wanderung zur Burg Hohnstein. 4 G per Vodafone. Enge Zufahrt über kleine Brücke mit max. 7.5 t.",
"83ceb8f2-ec58-436c-badb-f347442797f7","10.729618","51.818571","Wernigerode - Bielsteinchaussee","Wenn alle Wanderer weg sind ist man hier ganz alleine. Morgens zum Frühstück begrüßt einen sie Brockenbahn. im Kalten Bach kann man sich herrlich waschen. Absolut ruhig und idyllisch.",
"b3375fd9-b7e8-40b5-9bb2-1eb2ac30e24f","10.80254","51.807433","Wernigerode - B244","Wanderparkplatz Nähe Wernigerode. Mit Picknickbank und kleinem Bach am Platz. Wanderwege und Fahrradwege gehen von hier los. Straße ist weit genug weg, daher sehr ruhig. Kein Daten - oder Netzempfang.",
